NAME,ERROR,MASS,SPECIE,MODE,LENGTH,DB,OH_GROUP,PREC_01,PREC_02,PREC_03,PREC_04,PREC_05,PREC_06,PREC_07,PREC_08,PREC_09,PREC_10,PREC_11,PREC_12,MASSFRAG1,FRAG1_01,FRAG1_02,FRAG1_03,FRAG1_04,FRAG1_05,FRAG1_06,FRAG1_07,FRAG1_08,FRAG1_09,FRAG1_10,FRAG1_11,FRAG1_12,FRAG2_01,FRAG2_02,FRAG2_03,FRAG2_04,FRAG2_05,FRAG2_06,FRAG2_07,FRAG2_08,FRAG2_09,FRAG2_10,FRAG2_11,FRAG2_12,MASSFRAG2,FA1,MASSFA1,FA1_01,FA1_02,FA1_03,FA1_04,FA1_05,FA1_06,FA1_07,FA1_08,FA1_09,FA1_10,FA1_11,FA1_12,FA2,MASSFA2,FA2_01,FA2_02,FA2_03,FA2_04,FA2_05,FA2_06,FA2_07,FA2_08,FA2_09,FA2_10,FA2_11,FA2_12,FA3,MASSFA3,FA3_01,FA3_02,FA3_03,FA3_04,FA3_05,FA3_06,FA3_07,FA3_08,FA3_09,FA3_10,FA3_11,FA3_12,MASSNLS,NLS_01,NLS_02,NLS_03,NLS_04,NLS_05,NLS_06,NLS_07,NLS_08,NLS_09,NLS_10,NLS_11,NLS_12,QUAN_SCAN,SPECIE.GLOBAL,SPECIE.ALL
LPG 22:5,1.7,557.2894,LPG 22:5,0,22,5,0,0,0,0,0,38607.4,0,0,62638.7,0,0,0,0,,2979.6,-1.4,8850.6,0,783.9,2679.6,3042.1,3297.2,0,0,0,2394.9,0,0,0,0,0,0,0,0,0,0,0,0,0,22:05,329.248,0,0,2462.9,0,3402.3,0,0,2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPG 22:5
LPG 22:4,3.5,559.3061,LPG 22:4,0,22,4,0,0,19804,6749.6,18732.3,0,0,410.7,0,0,0,0,0,,1466.6,0,4113,0,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22:04,331.2632,0,2579.1,12136.4,2604.1,0,0,2807.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPG 22:4
LPIO- 14:0,-0.2,529.2782,LPIO- 14:0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.9951,80858.5,113167.2,329218.7,89362.8,142300.9,71368.8,58349.3,65022.6,56809.6,50030,50071.4,48633.5,46716.6,65943,190047.8,52056,84257.4,38423,36795.9,43189.9,38250.8,26781.6,32335.7,27851.9,241.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPIO- 14:0
LPIO- 18:2,3.1,581.3114,LPIO- 18:2,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,152.995,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2137.7,0,0,241.0103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPIO- 18:2
LPIO- 18:0,2.9,585.3426,LPIO- 18:0,0,18,0,0,1904.3,3028,1482.2,1856.1,0,0,0,0,416,0,0,0,152.9951,16793.7,29496.1,71041,28373.8,32823.8,21080,26132,17606.6,15636.4,13206.4,13642.5,11637.6,58968.2,72106.5,247342.5,75992.4,97991.2,48687.2,67541.8,51667.8,39489.7,30342,41338,33455,241.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPIO- 18:0
LPI 16:0,2.6,571.2904,LPI 16:0,0,16,0,0,144913,208434,84595,212007.4,0,0,0,0,0,0,0,0,152.995,570.7,8325.8,-1.4,7506.2,-1.4,-1.4,0,566.5,0,0,0,0,3191.7,2464.5,6704.8,2785.2,0,0,0,0,0,0,0,0,241.0121,16:00,255.233,7488.3,11526,15335.1,17020.9,20055.7,7694.8,8199.2,8860.6,4248.5,3262.2,1899.3,1600.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPI 16:0
LPI 18:2,2.8,595.2906,LPI 18:2,0,18,2,0,0,90446.4,97665.7,184761.6,0,0,0,0,0,0,0,0,152.9951,-1.4,6295.7,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,1537.8,0,0,0,0,3145.8,4429.3,2625.6,0,0,0,0,0,0,0,0,241.0113,18:02,279.233,2864.4,8089.6,9945.4,4243.7,-1.4,-1.4,0,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPI 18:2
LPI 18:1,2.7,597.3061,LPI 18:1,0,18,1,0,0,284082.5,159180.3,295225.9,192524,307274.9,196286.2,321842.1,0,0,0,0,152.9949,11942.6,16655.2,41417.5,15595.2,19261.3,12457,7238,8070.4,2084.1,0,0,2123,0,5305.6,10896,3834,4047.5,2838.6,3352.8,2484.2,0,0,0,0,241.0119,18:01,281.2475,3166.2,12501.4,14283.3,8014.1,16080,9119.9,4814.3,7094.3,3049.8,2568.4,2542.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPI 18:1
LPI 18:0,1.9,599.3213,LPI 18:0,0,18,0,0,743929.8,827663.9,535856.3,830508.8,514333.4,739766.5,503924.9,798146.4,0,0,0,0,152.995,7730,23636.5,-1.4,18336,31688.8,18940.4,12641.2,18172.6,0,0,0,0,10781.2,18431.2,42325.8,17716.3,15335.7,10701.2,8150.6,11899,0,0,0,0,241.0119,18:00,283.2648,31664.7,42194.2,67779.5,31167.7,52208,28577.9,24599,30204.4,3977.3,1922.2,2264.4,5613.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPI 18:0
LPS 18:2,2,520.2692,LPS 18:2,0,18,2,0,0,0,47165.2,0,0,0,0,0,0,0,0,0,,17253.1,38004.3,26545.4,32128.7,11283.6,4725.9,3123.7,2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:02,279.2319,0,0,2107.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0342,3677.2,9163.6,7327.5,8959.5,3579,0,2367.6,0,0,0,0,0,PREC,none,LPS 18:2
LPS 18:1,2.6,522.2851,LPS 18:1,0,18,1,0,0,0,37133,0,230631.5,0,0,0,0,0,0,0,,19738.8,45477,9060.4,36903.5,43305.2,17107.6,19913.4,18017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:01,281.2484,0,0,1732.2,0,2531.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0337,4070.3,14515.6,8843.1,11235.8,9840.6,5583.7,5957,4328.6,0,0,0,0,PREC,none,LPS 18:1
LPS 18:0,3.1,524.301,LPS 18:0,0,18,0,0,435372.6,547835.3,172361.6,574031.2,200951.8,264327.4,0,300302.1,0,0,0,0,,41596.2,75055.2,87489.1,62815.4,37465.1,22069.2,18218.8,19170.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:00,283.2648,1478.9,1469.5,2730.9,1717.4,1120.9,1378,0,1490.6,0,1645.1,0,2041.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0335,19111.8,31818.4,41601,28383.4,13707.3,8136.7,4747.9,6628.4,0,0,0,0,PREC,none,LPS 18:0
Chol :,0.65ppm,404.389,0,0,0,0,0,359146.2,319559.7,109576.9,61455.1,76951.8,45582.3,77221.1313,45732.72159,2642.2,1199.2,5266.3,8526.1,369.3513,433535.9,344122.2,112919.1,79098.5,59174.8,31583.2,33506,20711.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
diHexCer 34:1;2,4.43ppm,862.6288,diHexCer 18:1/16:0,0,34,1,0,35520.2,37668.2,24017.9,33696.3,62299.9,63687.3,62922.899,64324.173,0,3476.8,0,0,264.2685,35520.2,37668.2,24017.9,33696.3,62299.9,63687.3,44272.2,56462.4,0,3476.8,0,0,0,0,0,0,5780.2,6263.5,5350.8,6209.1,0,0,0,0,282.2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,diHexCer 18:1/16:0
diHexCer 40:2;2,-0.41ppm,944.7029,diHexCer 18:1/22:1,0,40,2,0,0,2790.7,0,0,30086.6,32664.7,30387.466,32991.347,0,0,0,0,264.2692,0,2790.7,0,0,30086.6,32664.7,19971.1,24947.2,0,0,0,0,7014.9,0,5554.2,5691.2,6577,6673.5,6770.3,5667.4,10903.5,4711.3,7907.5,4569.2,282.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,diHexCer 18:1/22:1
diHexCer 42:2;2,0.16ppm,972.7347,diHexCer 18:2/24:0,0,42,2,0,27650,25402.4,34542.4,21068.9,228331.2,141691.9,230614.512,143108.819,0,4334.5,0,0,262.2528,0,0,0,0,17219.8,9552.2,0,3351.1,0,0,0,0,0,0,0,0,5272.2,0,0,0,0,0,0,0,280.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,diHexCer 18:2/24:0|diHexCer 18:1/24:1
HexCer 34:1;2,-0.56ppm,700.5718,HexCer 18:1/16:0,0,34,1,0,733701.2,798669,651854,843980.9,338821.4,396212.6,342209.614,400174.726,0,0,0,0,264.2685,222183.9,173635,277809.4,137693.1,205608.6,89420,98705.4,109669.8,0,0,0,0,14992.7,27922.2,31820.3,5777.7,21382.4,10979.5,5896.5,6489.3,0,0,0,0,282.2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/16:0|HexCer 18:0/16:1
HexCer 34:0;2,-0.39ppm,702.5876,HexCer 18:0/16:0,0,34,0,0,3522.7,0,0,8526.6,0,0,0,0,0,0,0,0,266.2841,81010.5,59837,43420,50287.6,43048.6,40426.4,36956.9,34643.3,0,0,0,0,17618.2,15464.4,10783,6917.7,4495.2,7568.6,6782.9,5451.2,0,0,0,0,284.2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:0/16:0
HexCer 36:2;2,-4.09ppm,726.5849,HexCer 18:0/18:2,0,36,2,0,3149.1,4812.7,0,0,0,0,0,0,0,0,0,0,266.2843,27140.9,16053.4,13264.6,13120.1,30445.3,34483.2,16185.8,20636.7,0,0,0,0,0,0,0,0,5984,0,4073.7,6731.2,0,0,0,0,284.2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:0/18:2|HexCer 20:1/16:1
HexCer 36:1;2,-0.61ppm,728.603,HexCer 18:1/18:0,0,36,1,0,0,0,0,0,22452.9,28759.5,22677.429,29047.095,0,0,0,0,264.2684,20678,51098.9,33752.9,19916,45192.3,40035.2,40984.4,35126.2,0,0,0,0,0,0,0,0,0,7111.2,0,14234.6,0,0,0,0,282.2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/18:0|HexCer 20:1/16:0|HexCer 20:0/16:1
HexCer 36:0;2,-2.46ppm,730.6173,HexCer 20:0/16:0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.3155,34168.2,42216.8,10600.7,14747.7,17525.5,34051.3,9867.2,7845.4,0,0,0,0,3375,0,-1.6,192.9,0,0,6804.7,0,0,0,0,0,312.3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 20:0/16:0
HexCer 38:0;2,0.91ppm,758.6511,HexCer 18:1/20:0,0,38,0,0,0,0,0,0,1546482.2,1395625.6,0,0,0,0,0,0,264.2683,0,0,0,0,39042.9,20779.9,0,0,166827.7,107385.9,182760.8,176162.3,0,0,0,0,0,0,0,0,12364.4,4682.8,14818.4,11425,282.2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/20:0
HexCer 40:1;2,-1.04ppm,784.6653,HexCer 18:1/22:0,0,40,1,0,0,0,9648.2,0,136549.6,137285.2,137915.096,138658.052,0,0,0,0,264.2683,77324.7,82562.4,165254.3,86667.1,147086.7,141458.4,94189.9,132044.8,0,0,0,0,64124.4,0,0,0,0,0,0,0,0,0,0,0,282.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/22:0
HexCer 42:2;2,-0.32ppm,810.6815,HexCer 18:1/24:1,0,42,2,0,116488,191441.6,234876.5,170046.5,1188665.2,1242320.1,1200551.852,1254743.301,0,0,0,0,264.2684,277300.2,251683.9,162297.4,205442.9,570891.3,613065.8,435400.8,672263.4,0,0,0,0,0,0,14155.1,47133.6,47348.1,49997.5,45231.8,55343.8,0,0,0,0,282.2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/24:1
HexCer 42:1;2,-1.44ppm,812.6962,HexCer 18:1/24:0,0,42,1,0,261014.8,247680.6,147287.5,236291.9,64452.4,-1.8,65096.924,-1.818,0,0,0,0,264.2684,211492.6,179175.8,163783.8,140655.5,128562.8,137791.7,70587.7,70724.7,0,0,0,0,0,0,12381.6,8530.6,17806.6,5792.3,7520.4,2811.4,0,0,0,0,282.2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/24:0
PCO- 28:0,0.25ppm,664.5277,0,0,28,0,0,11974.5,24288.6,10749.3,5345.7,74723.4,67019.6,75470.634,67689.796,0,0,0,0,184.0733,50197.1,41136.6,144003.2,18038.4,92580.5,94659.8,70038.2,96291.8,3203.4,0,3871.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 30:2,0.35ppm,688.5278,0,0,30,2,0,304186,272186.3,267269.6,310183.8,95345.9,107156,96299.359,108227.56,0,0,0,0,184.0734,93393.3,63987.9,87067.8,62494.9,65409.9,58039.4,77319.3,78713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:2-14:0,0
PCO- 30:1,0.36ppm,690.5435,0,0,30,1,0,195629.2,219944.7,180008.6,183245.1,1804583.2,1635858.7,1822629.032,1652217.287,0,0,0,0,184.0736,477354.8,363888.6,448618.4,221908.2,811943.2,759785.6,945937.6,838379.9,2763.7,0,0,3763.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 30:0,0.11ppm,692.5589,0,0,30,0,0,202825.1,203332,223081.1,256565,1768219.8,1575524.7,1785901.998,1591279.947,0,0,0,0,184.0734,180291.5,129051.2,278214.3,155842,1372211.6,1036326.8,798205.9,1188720.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 32:3,-0.63ppm,714.5428,0,0,32,3,0,2650979.2,3131098.9,2650893.8,2990800.7,838113.3,801075,846494.433,809085.75,0,0,0,0,184.0734,435572.8,310545.7,510944.2,304543.1,236400.7,200316.6,196098.4,258458.8,4908.9,3657.6,6789.6,4756.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:2-16:1,0
PCO- 32:2,0.54ppm,716.5593,0,0,32,2,0,2520956.9,3111742.1,2620228.8,2862215.5,2610864.7,2343990.7,2636973.347,2367430.607,0,0,0,0,184.0736,1029515.4,766258.8,760346.6,641416.2,1255251.7,1485704.5,1367014.4,1984024.9,0,1284.7,297.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-16:2,0
PCO- 32:1,0.11ppm,718.5746,0,0,32,1,0,1909706.6,2398271.2,2156795.3,2413367.6,6122335.1,5626887.3,6183558.451,5683156.173,0,0,0,0,184.0734,2449398.6,2149822.4,2194738.4,2502747.2,5932626.7,3253592.8,4067771.3,5379449.1,114265.7,82162,110302.3,85079.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 32:0,1.23ppm,720.5911,0,0,32,0,0,1132934.5,1466443.8,1180285.1,1353066.7,2241285.1,2065926.7,2263697.951,2086585.967,0,0,0,0,184.0735,1288168,1010911.7,1675247.3,1343626.5,576375.4,1699725.4,1279440.4,760392.4,-1.6,-1.6,-1.6,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-16:0,0
PCO- 34:3,0.04ppm,742.5745,0,0,34,3,0,15072443.1,19627303.5,16690324.4,18726817.9,5079724.2,4713036.3,5130521.442,4760166.663,0,0,0,0,184.0733,15157195.4,11930778,8892451.9,12350361.1,4909266.5,2546382.9,2943694.1,3719830,0,0,3723.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 18:2-16:1,0
PCO- 34:2,0.11ppm,744.5902,0,0,34,2,0,27233209.4,34810358.2,29846448.9,33431727.3,9654294.8,8808323.4,9750837.748,8896406.634,0,0,0,0,184.0735,19056400.2,15359881.8,16927976,16682455.2,4224396.1,8452934.2,5539934.2,4362895.5,4541.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 34:1,1.31ppm,746.6068,0,0,34,1,0,10055072.5,12954928,11137407.1,12406649.1,6389615.3,5810438,6453511.453,5868542.38,0,0,0,1025.1,184.0734,6201650.8,5163595.6,1570271.2,3664270.3,7507110.1,-1.7,2695656.6,5397515,468.1,0,5881.2,4700.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-18:1,0
PCO- 34:0,2.03ppm,748.623,0,0,34,0,0,252714.6,368249.8,209866.6,247197.7,0,0,0,0,0,0,0,0,184.0734,650058.5,730332,506038.7,812155.4,-1.7,1785844.6,196215.7,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 18:0-16:0,0
PCO- 36:5,-1.74ppm,766.5732,0,0,36,5,0,6237243.4,8770239.1,7051218.6,8574848.9,4218728.8,3933157.4,4260916.088,3972488.974,0,0,0,0,184.0734,1047862.2,1045355.6,641462.1,807939.2,1009734.7,888816.4,761396.8,1440303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:1-20:4,0
PCO- 36:4,-0.62ppm,768.5897,0,0,36,4,0,7733222.7,10406772.1,8691978.7,10171091.1,4855291.1,4402941.4,4903844.011,4446970.814,0,0,0,0,184.0736,2141077.4,2082857.7,1490620.9,1216279.7,856233.6,1125263.5,757895.2,862742.7,0,0,0,1046.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-20:4,0
PCO- 36:3,0.41ppm,770.6061,0,0,36,3,0,13365766.7,17195620.8,14836964.6,16477914.9,4534091.9,4162779.6,4579432.819,4204407.396,0,0,0,0,184.0735,14534475.5,14413818.6,10263339.8,9320803.5,5761812.9,3928899.6,3984191.9,6342129.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 36:2,0.75ppm,772.622,0,0,36,2,0,9958675.5,12851916.3,11144847.8,12449750.2,4893496.5,4443744.8,4942431.465,4488182.248,0,0,0,0,184.0735,6829188.6,6409127.3,-1.7,3003540.4,5726891.4,6004612.2,2715819.7,1368045.2,7104,3406,4438.5,4523.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-20:2,0
PCO- 36:1,1.43ppm,774.6382,0,0,36,1,0,2680732.2,3705044.5,3102412.6,3450496.6,768881.1,672875.8,776569.911,679604.558,0,0,0,0,184.0735,8234050.4,7933786.3,10603429.7,8223435.8,2448603.5,3064236.7,2056604.7,3530519.3,-1.7,1437.2,0,2611.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 38:6,-1.55ppm,792.5889,0,0,38,6,0,3405523.9,4890926.4,3837966.2,4691785.1,2958010,2787464.8,2987590.1,2815339.448,0,0,0,0,184.0735,2578775.1,2507317.2,2090967,1884652.2,2423516.7,2140935.7,2138822.3,2273351.2,6930.3,0,3232.6,7114.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-22:6,0
PCO- 38:5,1.99ppm,794.6074,0,0,38,5,0,5671485.2,7464908.1,6275763.1,7201505.9,2400346.8,2158264.4,2424350.268,2179847.044,698459.6,440248.4,0,922623.7,184.0734,5891232,5546513.8,2313880.7,3145844,1614947.8,1158015.7,1453253.8,980953.5,-1.7,3687,0,458.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-22:5,0
