NAME,ERROR,MASS,SPECIE,MODE,LENGTH,DB,OH,PREC_01,PREC_02,PREC_03,PREC_04,PREC_05,MASSFRAG1,FRAG1_01,FRAG1_02,FRAG1_03,FRAG1_04,FRAG1_05,MASSFRAG2,FRAG2_01,FRAG2_02,FRAG2_03,FRAG2_04,FRAG2_05,FA1INTENS_01,FA1INTENS_02,FA1INTENS_03,FA1INTENS_04,FA1INTENS_05,FA2INTENS_01,FA2INTENS_02,FA2INTENS_03,FA2INTENS_04,FA2INTENS_05,MASSNLS,NLS_01,NLS_02,NLS_03,NLS_04,NLS_05,FAOINTENS_01,FAOINTENS_02,FAOINTENS_03,FAOINTENS_04,FAOINTENS_05,QUAN_SCAN,SPECIE.GLOBAL,SPECIE.ALL,PMOL_SAMPLE_01,PMOL_SAMPLE_02,PMOL_SAMPLE_03,PMOL_SAMPLE_04,PMOL_BLNK_05,SUBT_PMOL_SAMPLE_01,SUBT_PMOL_SAMPLE_02,SUBT_PMOL_SAMPLE_03,SUBT_PMOL_SAMPLE_04,LOQ_SUBT_PMOL_SAMPLE_01,LOQ_SUBT_PMOL_SAMPLE_02,LOQ_SUBT_PMOL_SAMPLE_03,LOQ_SUBT_PMOL_SAMPLE_04,MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_01,MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_02,MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_03,MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_04,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_01,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_02,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_03,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_04,CLASS_PMOL_SUBT_PMOL_SAMPLE_01,CLASS_PMOL_SUBT_PMOL_SAMPLE_02,CLASS_PMOL_SUBT_PMOL_SAMPLE_03,CLASS_PMOL_SUBT_PMOL_SAMPLE_04,MOL_PCT_CLASS_SUBT_PMOL_SAMPLE_01,MOL_PCT_CLASS_SUBT_PMOL_SAMPLE_02,MOL_PCT_CLASS_SUBT_PMOL_SAMPLE_03,MOL_PCT_CLASS_SUBT_PMOL_SAMPLE_04
SM 44:1;2,-2.13ppm,843.7296,0,POS,44,1,2,538059.6,526463.2,13304.7,0,0,184.0739,3434970.6,2633369.8,657644.2,638390.9,3884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.775152376023663,1.29864802031321,0.0174339796632923,0,0,0.775152376023663,1.29864802031321,0.0174339796632923,0,1,1,1,0,0.0109336954138,0.00865178384331418,0,0,0.0109351718447833,0.00865317937346755,0,0,578.146169065695,731.495018854463,155.173827954489,234.501024776799,8.15487936661717,4.87332725002997,1.18443688175687,0.916849936992677
Cer 32:1;2,-1.26ppm,510.4874,Cer 18:1/14:0,POS,32,1,2,1932.3,0,0,0,2228.5,264.2676,3412.9,5538.2,0,3550.7,0,282.2789,7828.8,2451,0,0,6235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/14:0,0.0048541796690084,0,0,0,0.00305293831339152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 34:2;2,-0.17ppm,536.5036,Cer 18:2/16:0,POS,34,2,2,5526.3,10542.8,0,0,3460.5,262.2527,3808.7,4307.6,0,0,0,280.2625,3253.4,0,0,0,2582.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:2/16:0|Cer 18:1/16:1,0.0138827579075926,0.0257117520129467,0,0,0.00474071933295551,0,0.0209710326799912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 34:1;2,-0.20ppm,538.5193,Cer 18:1/16:0,POS,34,1,2,503326.1,620913.7,3995.2,38399,2053.4,264.2685,308579.6,290395.8,61749.6,72270.6,40872.4,282.277,86476.7,62276.9,29050.3,26460.3,56566.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/16:0,1.26441821740997,1.51428264558193,0.00909534477684425,0.115089436261975,0.00281305969608174,1.26160515771389,1.51146958588585,0,0.112276376565893,1,1,0,1,0.017795219306019,0.0100696323701891,0,0,0.017797622282519,0.010071256598887,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 34:0;2,-0.00ppm,540.535,Cer 18:0/16:0,POS,34,0,2,12044.9,21384,0,4429.4,6240.6,266.2816,-1.4,-1.4,0,0,0,284.2945,15188.1,12069.7,0,2427.8,2552.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:0/16:0,0.0302582977256323,0.0521512411356425,0,0.0132757923117475,0.00854932323919728,0.021708974486435,0.0436019178964453,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 36:1;2,0.02ppm,566.5507,Cer 18:1/18:0,POS,36,1,2,172523.1,209492.3,9472.5,3164.8,13317.8,264.2686,144146.5,119295,42470.8,21268.9,1763.8,282.278,69292.6,43579,22170.3,17731.9,57682.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/18:0,0.433399640042594,0.510909252401813,0.0215647910989831,0.00948553472439124,0.0182447484272316,0.415154891615362,0.492664503974581,0,0,1,1,0,0,0.00585585141047541,0.00328220328294471,0,0,0.00585664215506161,0.00328273270135527,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 36:0;2,0.15ppm,568.5664,Cer 18:0/18:0,POS,36,0,2,111534.5,152288.6,0,0,0,266.2842,309.2,3765.8,0,0,0,284.2948,42016,39479.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:0/18:0,0.280188636491755,0.371401024168042,0,0,0,0.280188636491755,0.371401024168042,0,0,1,1,0,0,0.00395212258204477,0.00247432817054803,0,0,0.00395265625670909,0.00247472727894392,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 38:1;2,-0.05ppm,594.5819,Cer 18:1/20:0,POS,38,1,2,51506.6,91577.7,0,0,0,264.2685,89557.8,102887.2,20846.3,19664.2,12547.2,282.2795,15280.3,15278.7,4329.6,0,2646.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/20:0,0.129391031692671,0.223339446097434,0,0,0,0.129391031692671,0.223339446097434,0,0,1,1,0,0,0.00182508907095426,0.00148792019168865,0,0,0.00182533552176064,0.00148816019277177,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 38:0;2,0.73ppm,596.5981,Cer 18:0/20:0,POS,38,0,2,1344,664.7,0,0,1801.4,266.2831,-1.5,-1.5,0,0,0,284.2944,8272.4,9734.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:0/20:0,0.00337629636968757,0.00162106855512821,0,0,0.00246783176026183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 40:2;2,-0.87ppm,620.5971,Cer 18:2/22:0,POS,40,2,2,15546.9,35445.9,0,0,3229.1,262.253,38971.8,34550.2,3424.6,3553.9,0,280.2636,5008.1,4584.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:2/22:0|Cer 18:1/22:1,0.0390557604389105,0.0864453646731141,0,0,0.00442371241093676,0.0346320480279737,0.0820216522621774,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 40:1;2,0.18ppm,622.6134,Cer 18:1/22:0,POS,40,1,2,689890.6,832711.6,19788.7,21784.2,0,264.2687,453388.4,501810.1,81984,91108.4,7742.3,282.2788,66676.6,69661,8525.4,14138.4,3307.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/22:0,1.73309161328987,2.03081478900331,0.0450503226836048,0.0652915778384364,0,1.73309161328987,2.03081478900331,0.0450503226836048,0.0652915778384364,1,1,1,1,0.0244456398639024,0.0135295863894088,0,0,0.0244489408795914,0.013531768707658,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 40:0;2,0.49ppm,624.6292,Cer 18:0/22:0,POS,40,0,2,25192.5,108188.1,0,0,7344.9,266.2817,-1.6,-1.6,0,0,0,284.2946,33833,32015.9,0,4888.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:0/22:0,0.063286715992079,0.263848844514918,0,0,0.0100621613722367,0.0532245546198423,0.253786683142681,0,0,1,1,0,0,0,0.00169076415665931,0,0,0,0.00169103687641347,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 42:2;2,0.35ppm,648.6291,Cer 18:1/24:1,POS,42,2,2,1496103.5,1547675.6,357201.7,350770,62567.8,264.2685,815105.4,850314.6,297342.8,287277.7,-1.6,282.2791,100388.5,123982,38615.2,41630.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/24:1|Cer 18:2/24:0,3.75839941646344,3.77446705084878,0.813193986877975,1.05132741888104,0.0857148906460032,3.67268452581744,3.68875216020277,0.727479096231972,0.965612528235036,1,1,1,1,0.0518040261480649,0.0245750086570304,0.00555282474913886,0.00377534292873258,0.0518110215020021,0.0245789725985969,0.00555390152484772,0.00377605532382702,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 42:1;2,0.27ppm,650.6447,Cer 18:0/24:1,POS,42,1,2,1325497.1,1610893.7,113043.2,112754.1,0,266.2824,-1.6,-1.6,0,0,0,284.2948,49016.9,46997.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:0/24:1|Cer 18:1/24:0,3.32981476693557,3.92864318147154,0.257350540317821,0.337946451866621,0,3.32981476693557,3.92864318147154,0.257350540317821,0.337946451866621,1,1,1,1,0.0469677724950115,0.0261731978734346,0.00196434846978116,0.00132129991071777,0.0469741147856919,0.026177419602445,0.00196472938630771,0.00132154923577047,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 42:0;2,0.35ppm,652.6605,Cer 18:0/24:0,POS,42,0,2,170194.9,294284.1,0,0,9900.2,266.2817,222.2,1664,0,-1.6,0,284.2945,63210.3,70993.1,2991.1,3379.1,3496.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:0/24:0,0.427550909977187,0.717699264005123,0,0,0.013562800040493,0.413988109936694,0.70413646396463,0,0,1,1,0,0,0.0058393936972779,0.00469106053921236,0,0,0.00584018221949767,0.00469181720587814,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 44:2;2,2.51ppm,676.6619,Cer 18:1/26:1,POS,44,2,2,6719.6,12307.7,0,4069.6,25333,264.269,31915.9,27648.2,6127.5,5826.4,5180.5,282.2791,14103.3,15729.2,4633.9,4732.2,7778.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/26:1|Cer 18:2/26:0,0.0168804769983278,0.0300159853406822,0,0.0121974001878105,0.0347049972147846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
Cer 44:1;2,-0.43ppm,678.6756,Cer 18:1/26:0,POS,44,1,2,36014.5,48006.3,0,0,0,264.2691,134039.3,129045,19276.6,22878.9,12458.3,282.2798,15891.7,21813.7,3045.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/26:0|Cer 20:1/24:0,0.0904729357188341,0.117077634087635,0,0,0,0.0904729357188341,0.117077634087635,0,0,1,1,0,0,0.00127614073431137,0,0,0,0.00127631305790809,0,0,0,11.4359572463463,13.4686800748371,1.0298799592334,1.48112693450599,0.161306701965102,0.0897303247989694,0.00786104089573701,0.00579089638466401
DAG 28:0,0.16ppm,530.478,DAG 14:0-14:0,POS,28,0,0,19198.5,13724.1,0,7696.5,196949.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3243.5,0,2368.9,4672.8,0,3243.5,0,2368.9,4672.8,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 14:0-14:0,0.0508539064493672,0.0388132321387397,0,0.0325804007586135,0.338138765082788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 30:1,-0.26ppm,556.4934,DAG 14:0-16:1,POS,30,1,0,2257.4,6235.9,0,0,14532.8,0,0,0,0,0,0,0,0,0,0,0,0,4280.9,0,0,0,3011.4,0,0,3040.6,2577.8,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 14:0-16:1,0.0059795092543064,0.0176357964670883,0,0,0.0249510689292852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 30:0,0.44ppm,558.5094,DAG 16:0-14:0,POS,30,0,0,154209.9,96970.9,17900.2,23934.8,228626.6,0,0,0,0,0,0,0,0,0,0,0,0,12689.9,18102.3,6551.2,12614.7,19432.1,12784.7,16992.9,8897.2,12028.9,21313.5,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:0-14:0,0.408478570105283,0.274244143689023,0.0549615509865857,0.101319479773567,0.392524362522577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 32:2,-1.24ppm,582.5085,DAG 16:1-16:1,POS,32,2,0,0,1937.4,0,0,5296.3,0,0,0,0,0,0,0,0,0,0,0,0,3022.9,2806.8,4646.9,8235.6,3760.2,3022.9,2806.8,4646.9,8235.6,3760.2,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:1-16:1|DAG 14:0-18:2,0,0.00547917575255167,0,0,0.00909310981849148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 32:1,0.22ppm,584.525,DAG 16:0-16:1,POS,32,1,0,12126.5,59831.5,3510.4,4067.4,46856.6,0,0,0,0,0,0,0,0,0,0,0,0,10501.9,11193.2,6406.5,9702,5089.2,15515.8,15697.2,13198.6,17868.6,12930.4,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:0-16:1|DAG 14:0-18:1,0.0321212540853843,0.169209922596673,0.0107784845187937,0.017217894113634,0.0804471441423499,0,0.0887627784543235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 32:0,0.06ppm,586.5405,DAG 14:0-18:0,POS,32,0,0,536420.3,746702.4,509030.3,462175.5,845223.2,0,0,0,0,0,0,0,0,0,0,0,0,3050.1,12476.7,3229.8,0,4403.6,4173.6,9846.3,3302.7,0,6037,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 14:0-18:0|DAG 16:0-16:0,1.42089578632401,2.11175476641485,1.56294872611295,1.95645592292764,1.45114653224643,0,0.660608234168419,0.111802193866514,0.505309390681203,0,1,1,1,0,0.00440106907933388,0,0.00197565398039875,0,0.00440177897046368,0,0.00197602677996438,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 34:3,-0.42ppm,608.5246,DAG 18:2-16:1,POS,34,3,0,5135.8,4294.5,18525,21351.7,0,0,0,0,0,0,0,0,0,0,0,0,0,14743.9,12018.8,31824.7,19780,0,15325,11984,35145.3,24181.8,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:2-16:1|DAG 16:0-18:3,0.013603953055846,0.0121453082839543,0.0568799640242287,0.0903848428347544,0,0,0,0.0568799640242287,0.0903848428347544,0,0,1,1,0,0,0,0,0,0,0,0,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 34:2,0.27ppm,610.5407,DAG 18:1-16:1,POS,34,2,0,297763.2,429349.6,557578.7,603805.6,298950.4,0,0,0,0,0,0,0,0,0,0,0,0,14936.5,16755,32224.7,31818.6,3302.5,23750.6,16510.7,35754.5,34224.8,7628.1,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-16:1|DAG 18:2-16:0,0.788729427656547,1.21424688638782,1.71201384057631,2.55599667748913,0.513261865355429,0.275467562301118,0.700985021032389,1.19875197522089,2.0427348121337,1,1,1,1,0.00388553078819495,0.00467006516354643,0.00915003561004463,0.00798666566843432,0.00388605547063989,0.00467081844366438,0.0091518099387017,0.00798817272661435,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 34:1,0.26ppm,612.5563,DAG 18:0-16:1,POS,34,1,0,595957,912012,434357.9,533728.2,395598.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3037.8,4288.8,3301.8,0,1460.9,0,-1.6,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:0-16:1|DAG 16:0-18:1,1.57859944921976,2.57926811006305,1.33367134821266,2.25934887964314,0.679195023795952,0.899404425423806,1.9000730862671,0.654476324416709,1.58015385584718,1,1,1,1,0.0126862980048551,0.0126585659637913,0.00499559691923807,0.00617807092549458,0.0126880110984368,0.0126606077867056,0.00499656564014264,0.00617923670765093,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 34:0,0.22ppm,614.5719,DAG 16:0-18:0,POS,34,0,0,476999.1,726550.3,235882.2,262658.1,734526.2,0,0,0,0,0,0,0,0,0,0,0,0,79557.8,148630.7,63827.6,56763.1,107602.5,82278.9,152317.5,70663.7,67815.1,118622.4,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:0-18:0,1.26349806536096,2.05476245833031,0.724262944666987,1.11186983180614,1.26109310295097,0,0.793669355379336,0,0,0,1,0,0,0,0.00528754181148206,0,0,0,0.00528839469039915,0,0,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 36:5,2.18ppm,632.5262,DAG 18:2-18:3,POS,36,5,0,0,2284.4,4289.3,13029.8,34724.9,0,0,0,0,0,0,0,0,0,0,0,0,3252.8,2937.9,6592.5,8886.5,0,5395.9,6389.8,20376.4,17655.8,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:2-18:3,0,0.00646052910556882,0.0131700528847031,0.0551570331715171,0.0596184749987982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 36:4,-0.19ppm,634.5404,DAG 18:1-18:3,POS,36,4,0,244627.9,344352.9,766813.1,733861.2,70602.8,0,0,0,0,0,0,0,0,0,0,0,0,8148.8,12292.5,18899.6,16310.6,379955.4,17518.3,15733.5,31401,28998.8,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-18:3|DAG 16:0-20:4|DAG 18:2-18:2,0.647982099721601,0.97386706926853,2.35445622355235,3.10654089484792,0.121216512261955,0.526765587459646,0.852650557006575,2.2332397112904,2.98532438258596,1,1,1,1,0.00743014491847392,0.0056804832392715,0.0170462475194734,0.0116719936498437,0.0074311482477009,0.00568139949952369,0.017049553041633,0.0116741961175865,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 36:3,0.21ppm,636.5563,DAG 16:0-20:3,POS,36,3,0,544186.6,448603,1411424,1142067.5,10058.4,0,0,0,0,0,0,0,0,0,0,0,0,5056.9,4980.2,0,4020.3,0,16327.9,12088.5,4519.6,13948.7,5189.3,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:0-20:3|DAG 18:0-18:3|DAG 18:2-18:1,1.44146753378645,1.26869757413128,4.33369750839045,4.83453736677552,0.0172690625150227,1.42419847127143,1.25142851161625,4.31642844587542,4.8172683042605,1,1,1,1,0.0200886338935844,0.00833720054126206,0.0329471607174555,0.0188345110450666,0.0200913465612021,0.00833854532922264,0.0329535496643319,0.0188380650568552,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 36:2,0.36ppm,638.572,DAG 18:1-18:1,POS,36,2,0,309983.8,368117.2,787080.4,716570.7,171611.8,0,0,0,0,0,0,0,0,0,0,0,0,229122.5,175582.5,529635,447599.2,30986.3,229122.5,175582.5,529635,447599.2,30986.3,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-18:1|DAG 18:0-18:2,0.821099938329523,1.04107506779045,2.41668582111609,3.03334770062758,0.294636811273719,0.526463127055804,0.746438256516729,2.12204900984237,2.73871088935386,1,1,1,1,0.00742587864769591,0.00497288129404415,0.0161975324401362,0.010707786495753,0.00742688140082724,0.00497368341831362,0.0162006733837573,0.0107098070207002,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 36:1,0.41ppm,640.5877,DAG 18:1-18:0,POS,36,1,0,1227831.7,2676965.4,470474,367084.8,607524,0,0,0,0,0,0,0,0,0,0,0,0,-1.6,11000.4,-1.6,-1.6,12365.4,23129.5,24502.8,37318.9,30683.7,17165.4,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-18:0,3.25233942273446,7.5707463147,1.44456378916788,1.55392319838829,1.04304560719167,2.20929381554279,6.52770070750833,0.401518181976215,0.510877591196624,1,1,1,1,0.0311625770698787,0.0434885008345756,0.00306477548242269,0.00199742447925514,0.0311667851068289,0.043495515516789,0.00306536978819348,0.00199780138684404,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 36:0,4.43ppm,642.6059,DAG 18:0-18:0,POS,36,0,0,213610.3,357171.8,6890,6618.4,475660.6,0,0,0,0,0,0,0,0,0,0,0,0,106032.9,188384.8,51986.3,61266.2,101077.2,106032.9,188384.8,51986.3,61266.2,101077.2,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:0-18:0,0.565821195031969,1.01012029836649,0.0211553550405903,0.0280166470968372,0.816652015960113,0,0.193468282406374,0,0,0,1,0,0,0,0.00128891411201128,0,0,0,0.00128912201347311,0,0,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 38:6,-0.57ppm,658.5401,DAG 18:2-20:4,POS,38,6,0,18854,18929.6,293600.6,157449.8,2842.2,0,0,0,0,0,0,0,0,0,0,0,0,5781.3,4932.6,16548.5,11728.3,0,30160.2,30291.6,128852.6,100313.1,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:2-20:4,0.0499413783470776,0.0535349464878198,0.901484025127772,0.666507839064969,0.0048797154100252,0.0450616629370524,0.0486552310777946,0.896604309717747,0.661628123654944,1,1,1,1,0,0,0.00684375211187884,0.00258682751626779,0,0,0.00684507921769695,0.0025873156423182,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 38:5,0.58ppm,660.5565,DAG 18:2-20:3,POS,38,5,0,34630.5,142149.8,233678.7,134436.2,38141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560.8,2904.7,0,10688.8,5606.2,28188.5,15890.3,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:2-20:3|DAG 18:1-20:4,0.0917309272752981,0.402014936198033,0.717497222630421,0.569087932497253,0.0654835076538496,0.0262474196214485,0.336531428544183,0.652013714976571,0.503604424843404,1,1,1,1,0,0.00224202180321638,0.00497679989989072,0.00196898792074102,0,0.00224238344066451,0.00497776497577231,0.00196935946244259,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 38:4,0.09ppm,662.5719,DAG 18:1-20:3,POS,38,4,0,302903.3,452167,33067.8,86132.4,108500.9,0,0,0,0,0,0,0,0,0,0,0,0,5381,3310.2,4162,4026.1,0,15755.7,18012.1,33924,35948,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-20:3|DAG 18:0-20:4|DAG 20:2-18:2,0.802344770758372,1.27877694978013,0.101532808332545,0.364610941376106,0.18628298984294,0.616061780915432,1.09249395993719,0,0.178327951533166,1,1,0,1,0.00868968744334586,0.00727835521531328,0,0,0.00869086085483122,0.00727952921183861,0,0,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
DAG 40:7,5.24ppm,684.5597,DAG 18:1-22:6,POS,40,7,0,13527.4,32438.8,25089.9,11528.7,66005.2,0,0,0,0,0,0,0,0,0,0,0,0,3833.5,0,4842.8,3960.6,0,31681.4,27702.3,58317.3,42125,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-22:6,0.0358320251115019,0.0917404182935238,0.0770371179147907,0.0488026591601152,0.11332298627183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54896385252853,15.193465409915,12.6704963396433,16.6143245689253,0.0923745811202254,0.101221098019887,0.0967134946186956,0.0649585324784566
