NAME,ERROR,MASS,SPECIE,MODE,LENGTH,DB,OH,PREC_01,PREC_02,PREC_03,PREC_04,PREC_05,MASSFRAG1,FRAG1_01,FRAG1_02,FRAG1_03,FRAG1_04,FRAG1_05,MASSFRAG2,FRAG2_01,FRAG2_02,FRAG2_03,FRAG2_04,FRAG2_05,FA1INTENS_01,FA1INTENS_02,FA1INTENS_03,FA1INTENS_04,FA1INTENS_05,FA2INTENS_01,FA2INTENS_02,FA2INTENS_03,FA2INTENS_04,FA2INTENS_05,MASSNLS,NLS_01,NLS_02,NLS_03,NLS_04,NLS_05,FAOINTENS_01,FAOINTENS_02,FAOINTENS_03,FAOINTENS_04,FAOINTENS_05,QUAN_SCAN,SPECIE.GLOBAL,SPECIE.ALL
PCO- 36:1,0.41ppm,774.6374,0,POS,36,1,0,-1.7,-1.7,-1.7,-1.7,0,184.0735,4484019.7,3994327.3,553305.3,185761.7,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 38:6,-0.17ppm,792.59,0,POS,38,6,0,996466.7,1391078.6,2248127.2,2832598,0,184.0736,3032079.8,2782282.3,3357607.3,3459829.3,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 38:5,-0.48ppm,794.6054,0,POS,38,5,0,7981583.8,6243706.6,5888845.4,7228764.4,0,184.0735,8753634.6,7471356.6,7685566,8618696.7,4849.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 38:4,-3.28ppm,796.6189,0,POS,38,4,0,1893587.2,-1.7,1736808.4,1990969.9,15650.9,184.0735,7239270.5,6404480.6,9706886.8,10056852.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 38:3,-2.98ppm,798.6347,0,POS,38,3,0,14740.5,0,0,12899.6,0,184.0735,2531366.4,1758595.2,-1.7,220300.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 38:2,0.32ppm,800.653,0,POS,38,2,0,9209.6,3963.8,31891.3,80216.6,0,184.0736,7770723,6114890.3,7018258.2,7906072.3,4469.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 38:1,1.45ppm,802.6696,0,POS,38,1,0,0,-1.7,-1.7,-1.7,0,184.0736,6916880.4,5460655.4,3165066,3632477.1,2565.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 38:0,2.72ppm,804.6863,0,POS,38,0,0,0,0,145487.4,112489.5,0,184.0734,699457.4,798700.3,4085515.4,4375087.1,12047.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 40:9,-2.00ppm,814.5729,0,POS,40,9,0,0,0,141128.5,129526.5,0,184.0735,89662826.5,68710596.4,37135150.2,46351837.8,4639.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 40:8,-1.32ppm,816.5891,0,POS,40,8,0,310825.4,163539.9,1238964.9,1561390,0,184.0735,19218655.5,12496871,-1.8,-1.8,6406.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 40:7,0.19ppm,818.606,0,POS,40,7,0,1023962.7,936502.9,1604782,2148259.5,0,184.0736,-1.8,-1.8,3048667.5,3461585.9,955.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 40:6,-0.45ppm,820.6211,0,POS,40,6,0,504894.8,335047.9,901540.1,934191.2,10265.8,184.0735,3220387.9,2613397.7,4152245.9,3457841.3,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 40:5,0.81ppm,822.6378,0,POS,40,5,0,332637.9,565113.1,460495,809894.2,3810.6,184.0735,3086457.2,2513558.3,2655556,3106878.1,5227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 40:4,-0.62ppm,824.6523,0,POS,40,4,0,333673.3,360587.3,746910.1,704227,0,184.0734,3982726,3207995.5,4015575.8,3572819.3,379255.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 40:3,-0.47ppm,826.668,0,POS,40,3,0,0,0,0,0,5088.4,184.0735,1455995.8,906868.9,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 40:1,5.57ppm,830.7043,0,POS,40,1,0,0,0,8316.7,0,0,184.0734,6339424.8,5037910.9,6403726.3,6693803,7909.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 42:9,2.49ppm,842.6079,0,POS,42,9,0,0,0,0,0,3571.7,184.0734,2620557.9,2116730.3,286393.8,206542.5,596.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 42:8,-2.58ppm,844.6193,0,POS,42,8,0,0,0,38973.7,39181.8,0,184.0735,1401683.3,1167511.6,579742.6,674374.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 42:7,-0.89ppm,846.6364,0,POS,42,7,0,0,1508,119170.1,111372.5,0,184.0735,1840751.5,1545018.1,965208.9,1154987.4,5095.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 42:6,-1.14ppm,848.6518,0,POS,42,6,0,0,0,171677.9,141054.1,0,184.0734,524820.3,474203.4,1639700.7,1238834.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 42:5,3.02ppm,850.671,0,POS,42,5,0,0,0,120455,0,0,184.0734,1127413.2,816694.6,754351.8,700808.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 42:4,0.23ppm,852.6843,0,POS,42,4,0,11475.7,0,0,0,0,184.0735,453916.7,451171.1,470686.3,395472.2,5130.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 42:1,0.64ppm,858.7316,0,POS,42,1,0,0,0,0,0,5344.1,184.0734,1735839.9,1247779.1,2396613.4,2363894.5,7919.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 44:10,-0.22ppm,868.6213,0,POS,44,10,0,0,0,0,0,4364.2,184.0735,691860.8,484889.8,398898.4,400896.6,6854.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 44:3,5.26ppm,882.7357,0,POS,44,3,0,0,0,0,0,4224.3,184.0735,239566.7,160836.4,462720.2,376213.4,5183.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 28:0,3.16ppm,678.509,0,POS,28,0,0,0,0,8118.9,0,0,184.0734,355417.3,352634.5,391015.4,259557,10167.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 30:0,-0.18ppm,706.538,0,POS,30,0,0,5048053.6,3804141.1,98278.6,188415.3,0,184.0736,8305848.9,7618168.4,1848021.3,2046403.3,5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 32:2,-0.32ppm,730.5379,0,POS,32,2,0,634746.6,653590.6,968849.3,1232873.9,0,184.0734,2432550.8,2037767.5,2423318.5,2715379.4,3371.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 32:1,0.72ppm,732.5543,0,POS,32,1,0,16826061.3,12296011.9,7181018.4,8515317.5,0,184.0736,29031502.6,23545922.6,11098561,11517934.4,16029.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 32:0,0.41ppm,734.5697,0,POS,32,0,0,633677942.5,479358308,18433364.8,22565778.1,0,184.0736,676536837.5,573528864.3,19456661.1,20691984.9,29237.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 34:4,-2.49ppm,754.5362,0,POS,34,4,0,2800665.4,1999576.9,2832414.6,3079523.1,0,184.0735,648592.8,605530.4,979969.7,956000,2155.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 34:3,-3.39ppm,756.5512,0,POS,34,3,0,91027104.8,19566297.6,22957907.4,28190516.4,2947.3,184.0734,8362598.8,7983657.2,18166747.9,19703006.7,6061.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 34:2,0.45ppm,758.5698,0,POS,34,2,0,442444893.3,362337838.6,482435350,618337305.7,0,184.0736,402221583.7,395263934.9,444224936.8,502112580.1,4624562.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 34:1,1.35ppm,760.5861,0,POS,34,1,0,352375545.4,256488556.2,226025787.2,272847816.1,0,184.0736,329051632.2,269528593.5,181125544.9,141769380.9,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 34:0,1.67ppm,762.602,0,POS,34,0,0,136395905.5,112970098.7,0,0,0,184.0736,102184761.9,119819558.9,-1.7,-1.7,13536.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 36:5,-4.11ppm,780.5506,0,POS,36,5,0,66827951.4,44624561.9,141653368.6,161388176.1,991011.5,184.0735,5301430.5,4512194.6,10146009.8,10831704.6,5587.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 36:4,0.01ppm,782.5694,0,POS,36,4,0,270079439.2,200967435,460224039.7,522158547.1,0,184.0736,223699639,183691828.4,415827206.4,464430207.3,3470.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 36:3,0.58ppm,784.5855,0,POS,36,3,0,97817612.1,78462468.4,109964229.6,169575707.2,0,184.0736,39287080.6,41628180.9,43446161.8,50552323.5,4987.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 36:2,0.36ppm,786.601,0,POS,36,2,0,185139474.6,145586041.7,301688067.7,403346742.2,0,184.0736,184900572,150753089.4,279554877.5,318986526.5,20087.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 36:1,0.75ppm,788.617,0,POS,36,1,0,65357000.9,49799294.8,34013261.4,40947819.2,0,184.0736,77064540.2,71131207.3,20596022.9,23864000.1,26758.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 36:0,0.78ppm,790.6326,0,POS,36,0,0,85825.8,54227.3,0,0,0,184.0734,-1.7,-1.7,-1.7,-1.7,22411.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 38:6,0.00ppm,806.5694,0,POS,38,6,0,100552068.2,79863936.7,231390167.4,272281341.2,0,184.0735,95698185.5,82373816.5,234194520.5,223995054,588238.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 38:5,-0.28ppm,808.5849,0,POS,38,5,0,62515296.3,46088741.5,150348096.7,189310491.6,0,184.0735,54852953,41647301.9,98223017.3,116075501.5,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 38:4,0.91ppm,810.6015,0,POS,38,4,0,201961199.9,158942286.1,395010175.1,412370319.8,2361.5,184.0737,185368613.8,170070219.5,367761791.3,388091240.7,18113.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 38:2,-0.79ppm,814.6314,0,POS,38,2,0,3927155.4,3357398.9,3092619.3,4886806.2,0,184.0735,89662826.5,68710596.4,37135150.2,46351837.8,4639.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 38:1,0.04ppm,816.6477,0,POS,38,1,0,2437637.6,1937465.2,201539.1,446685.4,0,184.0735,19218655.5,12496871,-1.8,-1.8,6406.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 38:0,0.36ppm,818.6636,0,POS,38,0,0,0,54516.6,0,0,0,184.0736,-1.8,-1.8,3048667.5,3461585.9,955.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 40:9,-2.96ppm,828.5513,0,POS,40,9,0,12360493.6,2754065.8,57138843.3,58664736.8,0,184.0734,2622580.8,2181087.1,1519296.1,1477316.7,54806.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 40:8,-0.71ppm,830.5688,0,POS,40,8,0,8336525.9,7302290.9,24040735.3,29115176.2,306003.3,184.0734,6339424.8,5037910.9,6403726.3,6693803,7909.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 40:7,-2.19ppm,832.5833,0,POS,40,7,0,36793258,25856621,135001248.4,137608681.6,0,184.0735,10494914.4,9110132.7,30427537.1,38495487,7102.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 40:6,0.76ppm,834.6014,0,POS,40,6,0,21597132.3,17740227.3,66268008.5,78022359.3,0,184.0735,26638227,23715112.9,90757407,84989876.1,4343.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 40:5,1.09ppm,836.6173,0,POS,40,5,0,5907873.5,4292279.1,4724514.9,5380831.7,30205.1,184.0736,10866331.8,8269059.9,17731568,18085676.1,5816.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 40:4,1.11ppm,838.633,0,POS,40,4,0,6945146.5,5217548.9,4432412.4,5599993.4,0,184.0734,3997093.9,3225798.9,-1.8,-1.8,2828.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 40:3,-2.31ppm,840.6457,0,POS,40,3,0,651104.4,577376.7,25116.5,57762.2,0,184.0736,2337994,1924601.6,1692931.7,1703944.3,5277.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 40:2,1.23ppm,842.6644,0,POS,40,2,0,299789.5,237769.8,0,4409.7,0,184.0734,2620557.9,2116730.3,286393.8,206542.5,596.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 40:1,-0.26ppm,844.6788,0,POS,40,1,0,395157.4,412571,0,0,0,184.0735,1401683.3,1167511.6,579742.6,674374.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 40:0,0.28ppm,846.6949,0,POS,40,0,0,494304.8,516613.8,0,0,0,184.0735,1840751.5,1545018.1,965208.9,1154987.4,5095.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 42:9,-0.60ppm,856.5846,0,POS,42,9,0,3481264.2,2395616.2,21620899.4,21279570.5,1034480.9,184.0735,1395196.2,1089217,1336885,1257935.6,7882.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 42:8,-3.54ppm,858.5977,0,POS,42,8,0,1031886.7,673891.5,4170597.4,1631234.9,0,184.0734,1735839.9,1247779.1,2396613.4,2363894.5,7919.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 42:7,-2.23ppm,860.6145,0,POS,42,7,0,492696.7,418926.7,1303038.4,2939687.1,3694.2,184.0735,740122.3,617163.5,1367332.9,1803660.1,9377.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 42:5,-1.38ppm,864.6465,0,POS,42,5,0,412857.7,349015.2,12970,63481.7,0,184.0735,1314693.3,1055233.6,739531.9,775983.3,3104.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 42:4,-1.76ppm,866.6618,0,POS,42,4,0,412294.1,381574.5,0,3006.6,0,184.0734,1201017.7,971650.4,642096.4,561231.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 42:3,-2.28ppm,868.677,0,POS,42,3,0,0,-1.8,0,0,0,184.0735,691860.8,484889.8,398898.4,400896.6,6854.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 42:2,3.82ppm,870.698,0,POS,42,2,0,208854.9,121316.8,1710888.4,2005887.8,0,184.0734,1105826.7,958030.9,459224.2,442701,6613.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 42:1,0.03ppm,872.7103,0,POS,42,1,0,285546,268645.2,0,0,0,184.0734,1215018.7,988916.9,603025,544912.3,36066.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 42:0,0.19ppm,874.7261,0,POS,42,0,0,130159.1,354944.9,0,0,0,184.0734,1076376.2,1020944.7,502901.9,527986.5,1901.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 44:10,-3.32ppm,882.5978,0,POS,44,10,0,0,0,-1.9,66597.1,0,184.0735,239566.7,160836.4,462720.2,376213.4,5183.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 44:9,-2.18ppm,884.6144,0,POS,44,9,0,0,1222.1,0,0,4653.5,184.0734,397644.6,273748.7,389979,336675.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 44:7,-1.20ppm,888.6466,0,POS,44,7,0,0,17718.9,0,0,0,184.0733,550121.7,327617.2,415099,395493.7,5456.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 44:6,4.86ppm,890.6677,0,POS,44,6,0,0,0,0,12176.9,0,184.0734,611989,405714.9,443794.7,440486.2,193497.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PC 44:5,-2.01ppm,892.6772,0,POS,44,5,0,0,34459.7,0,0,0,184.0734,814497.6,528507.3,354256.1,332503.9,85657.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 32:2;2,1.37ppm,673.5288,0,POS,32,2,2,226213.2,51210,115521.4,138778,693160.4,184.0735,176506.5,144697.6,167593.9,153806.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 32:1;2,0.88ppm,675.5441,0,POS,32,1,2,739222,453589.9,264294.4,415831.4,0,184.0734,1788609.7,1396982.9,1030875.8,1264687.3,33915.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 34:2;2,-0.41ppm,701.5589,0,POS,34,2,2,6002789,4107924.2,5596070,6553832.1,3633.3,184.0735,6885701.7,5330647.1,6018969,6892455.6,13462.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 34:1;2,0.03ppm,703.5749,0,POS,34,1,2,87775515.4,65946061.7,42430500.3,58719853.6,0,184.0736,114111302.3,95398686.5,56337777,66973261.1,21772.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 34:0;2,3.36ppm,705.5929,0,POS,34,0,2,1412831.1,1109569,13018.6,0,0,184.0735,6895362,5754835.3,1743139.6,1834659.5,15645.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 36:2;2,0.59ppm,729.5909,0,POS,36,2,2,2599520.3,1713809.7,2437241,3127312.7,0,184.0736,3633943.6,2631768.9,3454199.5,3685475.4,3997.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 36:1;2,0.07ppm,731.6062,0,POS,36,1,2,21146682.7,15966076.7,8716248.1,9452937.3,0,184.0736,31521178.8,24538882.1,13080040.7,13103197.9,5444.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 36:0;2,3.04ppm,733.624,0,POS,36,0,2,1544907.8,1280399.5,3237663.6,3425378.7,0,184.0735,8812872.2,7908819.6,2877227.5,2980255.4,5408.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 38:2;2,0.13ppm,757.6219,0,POS,38,2,2,1982781,1643209.5,704407.8,1640766.2,0,184.0735,6524938.7,6663078.3,8548784.1,9967122.8,6536.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 38:1;2,1.11ppm,759.6383,0,POS,38,1,2,7020123.9,5628075,0,0,0,184.0736,177955183.3,169499889.6,177137444.9,204133213.2,2062592.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 40:2;2,-0.63ppm,785.6526,0,POS,40,2,2,25342672.1,18892082.7,3713952.9,5038993,0,184.0735,60833312.3,55840771.8,43001950.8,66846856.5,2978.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 40:1;2,-0.07ppm,787.6687,0,POS,40,1,2,47873971,35323240.6,6268119.2,7922350.2,0,184.0736,150833343.6,124948277.4,148010283.3,168268752.8,14328.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 40:0;2,5.55ppm,789.6888,0,POS,40,0,2,0,12180.7,0,0,0,184.0735,29639905.7,21912894.2,8366297,8960892.7,67032.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 42:2;2,-0.02ppm,813.6844,0,POS,42,2,2,132822033.3,96343533.1,39806088.8,52392349.7,0,184.0736,173552252.2,133862264.5,61014242.2,81262405.5,5579.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 42:1;2,0.96ppm,815.7008,0,POS,42,1,2,62346224.2,46336231.6,5234865.8,6261550.8,0,184.0736,94976627,70474160.7,11491820.1,13749168.1,9171.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 44:2;2,0.03ppm,841.7157,0,POS,44,2,2,2165584.2,1261908.1,0,0,0,184.0734,3739478.7,3015545,639275.7,596440.2,5844.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
SM 44:1;2,-2.13ppm,843.7296,0,POS,44,1,2,538059.6,526463.2,13304.7,0,0,184.0739,3434970.6,2633369.8,657644.2,638390.9,3884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
Cer 32:1;2,-1.26ppm,510.4874,Cer 18:1/14:0,POS,32,1,2,1932.3,0,0,0,2228.5,264.2676,3412.9,5538.2,0,3550.7,0,282.2789,7828.8,2451,0,0,6235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/14:0
Cer 34:2;2,-0.17ppm,536.5036,Cer 18:2/16:0,POS,34,2,2,5526.3,10542.8,0,0,3460.5,262.2527,3808.7,4307.6,0,0,0,280.2625,3253.4,0,0,0,2582.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:2/16:0|Cer 18:1/16:1
Cer 34:1;2,-0.20ppm,538.5193,Cer 18:1/16:0,POS,34,1,2,503326.1,620913.7,3995.2,38399,2053.4,264.2685,308579.6,290395.8,61749.6,72270.6,40872.4,282.277,86476.7,62276.9,29050.3,26460.3,56566.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/16:0
Cer 34:0;2,-0.00ppm,540.535,Cer 18:0/16:0,POS,34,0,2,12044.9,21384,0,4429.4,6240.6,266.2816,-1.4,-1.4,0,0,0,284.2945,15188.1,12069.7,0,2427.8,2552.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:0/16:0
